timestamp_ns,image_filename,range_center_m,aruco_x_norm,cmd_linear_x,cmd_angular_z
1774908674198756715,1774908674198756715.png,nan,nan,0.0,0.0
1774908674341940085,1774908674341940085.png,nan,0.0,0.0,0.0
1774908674390895956,1774908674390895956.png,nan,0.0,0.0,0.0
1774908674433478178,1774908674433478178.png,nan,0.0,0.0,0.0
1774908674468163678,1774908674468163678.png,nan,0.0,0.0,0.0
1774908674494014844,1774908674494014844.png,nan,0.0,0.0,0.0
1774908674567750529,1774908674567750529.png,nan,0.0,0.0,0.0
1774908674618820752,1774908674618820752.png,nan,0.0,0.0,0.0
1774908674689850863,1774908674689850863.png,nan,0.0,0.0,0.0
1774908674778314622,1774908674778314622.png,nan,0.0,0.0,0.0
1774908674998230011,1774908674998230011.png,nan,0.0,0.0,0.0
1774908675225685974,1774908675225685974.png,nan,0.0,0.0,0.0
1774908675274840436,1774908675274840436.png,nan,0.0,0.0,0.0
1774908675343142307,1774908675343142307.png,nan,0.0,0.0,0.0
1774908675361963566,1774908675361963566.png,nan,0.0,0.0,0.0
1774908675425351288,1774908675425351288.png,nan,0.0,0.0,0.0
1774908675558024251,1774908675558024251.png,nan,0.0,0.0,0.0
1774908675652688881,1774908675652688881.png,nan,0.0,0.0,0.0
1774908675693641788,1774908675693641788.png,nan,0.0,0.0,0.0
1774908675775500270,1774908675775500270.png,nan,0.0,0.0,0.0
1774908675830573992,1774908675830573992.png,nan,0.0,0.0,0.0
1774908675893791140,1774908675893791140.png,nan,0.0,0.0,0.0
1774908675990935973,1774908675990935973.png,nan,0.0,0.0,0.0
1774908676106386473,1774908676106386473.png,nan,0.0,0.0,0.0
1774908676177629640,1774908676177629640.png,nan,0.0,0.0,0.0
1774908676378614769,1774908676378614769.png,nan,0.0,0.0,0.0
1774908676514815306,1774908676514815306.png,nan,0.0,0.0,0.0
1774908676615412806,1774908676615412806.png,nan,0.0,0.0,0.0
1774908676658972621,1774908676658972621.png,nan,0.0,0.0,0.0
1774908676764156139,1774908676764156139.png,nan,0.0,0.0,0.0
1774908676840424010,1774908676840424010.png,nan,0.0,0.0,0.0
1774908676915437843,1774908676915437843.png,nan,0.0,0.0,0.0
1774908676943108176,1774908676943108176.png,nan,0.0,0.0,0.0
1774908677026042287,1774908677026042287.png,nan,0.0,0.0,0.0
1774908677054076065,1774908677054076065.png,nan,0.0,0.0,0.0
1774908677112116565,1774908677112116565.png,nan,0.0,0.0,0.0
1774908677281277935,1774908677281277935.png,nan,0.0,0.0,0.0
1774908677389076324,1774908677389076324.png,nan,0.0,0.0,0.0
1774908677492406083,1774908677492406083.png,nan,0.0,0.0,0.0
1774908677593984713,1774908677593984713.png,nan,0.0,0.0,0.0
1774908677750118139,1774908677750118139.png,nan,0.0,0.0,0.0
1774908677959858453,1774908677959858453.png,nan,0.0,0.0,0.0
1774908678005738027,1774908678005738027.png,nan,0.0,0.0,0.0
1774908678058095583,1774908678058095583.png,nan,0.0,0.0,0.0
1774908678118026546,1774908678118026546.png,nan,0.0,0.0,0.0
1774908678176539101,1774908678176539101.png,nan,0.0,0.0,0.0
1774908678195294361,1774908678195294361.png,nan,0.0,0.0,0.0
1774908678273589990,1774908678273589990.png,nan,0.0,0.0,0.0
1774908678334019453,1774908678334019453.png,nan,0.0,0.0,0.0
1774908678414126175,1774908678414126175.png,nan,0.0,0.0,0.0
1774908678551441305,1774908678551441305.png,nan,0.0,0.0,0.0
1774908678632620379,1774908678632620379.png,nan,0.0,0.0,0.0
1774908678742131434,1774908678742131434.png,nan,0.0,0.0,0.0
1774908678827363434,1774908678827363434.png,nan,0.0,0.0,0.0
1774908678992509397,1774908678992509397.png,nan,0.0,0.0,0.0
1774908679028955379,1774908679028955379.png,nan,0.0,0.0,0.0
1774908679191141267,1774908679191141267.png,nan,0.0,0.0,0.0
1774908679301982323,1774908679301982323.png,nan,0.0,0.0,0.0
1774908679419011045,1774908679419011045.png,nan,0.0,0.0,0.0
1774908679441166156,1774908679441166156.png,nan,0.0,0.0,0.0
1774908679503205045,1774908679503205045.png,nan,0.0,0.0,0.0
1774908679568499897,1774908679568499897.png,nan,0.0,0.0,0.0
1774908679621955804,1774908679621955804.png,nan,0.0,0.0,0.0
1774908679687429156,1774908679687429156.png,nan,0.0,0.0,0.0
1774908679719736045,1774908679719736045.png,nan,0.0,0.0,0.0
1774908679795937823,1774908679795937823.png,nan,0.0,0.0,0.0
1774908680055022934,1774908680055022934.png,nan,0.0,0.0,0.0
1774908680295508730,1774908680295508730.png,nan,0.0,0.0,0.0
1774908680375901100,1774908680375901100.png,nan,0.0,0.0,0.0
1774908680394957156,1774908680394957156.png,nan,0.0,0.0,0.0
1774908680467553396,1774908680467553396.png,nan,0.0,0.0,0.0
1774908680529286119,1774908680529286119.png,nan,0.0,0.0,0.0
1774908680595813267,1774908680595813267.png,nan,0.0,0.0,0.0
1774908680652715137,1774908680652715137.png,nan,0.0,0.0,0.0
1774908680829610618,1774908680829610618.png,nan,0.0,0.0,0.0
1774908680920478970,1774908680920478970.png,nan,0.0,0.0,0.0
1774908681003911100,1774908681003911100.png,nan,0.0,0.0,0.0
1774908681092280526,1774908681092280526.png,nan,0.0,0.0,0.0
1774908681156742137,1774908681156742137.png,nan,0.0,0.0,0.0
1774908681196645377,1774908681196645377.png,nan,0.0,0.0,0.0
1774908681276173803,1774908681276173803.png,nan,0.0,0.0,0.0
1774908681322723877,1774908681322723877.png,nan,0.0,0.0,0.0
1774908681404653674,1774908681404653674.png,nan,0.0,0.0,0.0
1774908681449629896,1774908681449629896.png,nan,0.0,0.0,0.0
1774908681461234674,1774908681461234674.png,nan,0.0,0.0,0.0
1774908681563908581,1774908681563908581.png,nan,0.0,0.0,0.0
1774908681642333229,1774908681642333229.png,nan,0.0,0.0,0.0
1774908681861647914,1774908681861647914.png,nan,0.0,0.0,0.0
1774908681986374525,1774908681986374525.png,nan,0.0,0.0,0.0
1774908682120709636,1774908682120709636.png,nan,0.0,0.0,0.0
1774908682219913192,1774908682219913192.png,nan,0.0,0.0,0.0
1774908682291188025,1774908682291188025.png,nan,0.0,0.0,0.0
1774908682366066192,1774908682366066192.png,nan,0.0,0.0,0.0
1774908682417993451,1774908682417993451.png,nan,0.0,0.0,0.0
1774908682514037525,1774908682514037525.png,nan,0.0,0.0,0.0
1774908682559478451,1774908682559478451.png,nan,0.0,0.0,0.0
1774908682574745858,1774908682574745858.png,nan,0.0,0.0,0.0
1774908682601022691,1774908682601022691.png,nan,0.0,0.0,0.0
1774908682707955525,1774908682707955525.png,nan,0.0,0.0,0.0
1774908682739030302,1774908682739030302.png,nan,0.0,0.0,0.0
1774908682793620747,1774908682793620747.png,nan,0.0,0.0,0.0
1774908682811890636,1774908682811890636.png,nan,0.0,0.0,0.0
1774908683007481099,1774908683007481099.png,nan,0.0,0.0,0.0
1774908683095873561,1774908683095873561.png,nan,0.0,0.0,0.0
1774908683138358691,1774908683138358691.png,nan,0.0,0.0,0.0
1774908683187767561,1774908683187767561.png,nan,0.0,0.0,0.0
1774908683255378358,1774908683255378358.png,nan,0.0,0.0,0.0
1774908683282308543,1774908683282308543.png,nan,0.0,0.0,0.0
1774908683414177580,1774908683414177580.png,nan,0.0,0.0,0.0
1774908683492024450,1774908683492024450.png,nan,0.0,0.0,0.0
1774908683716803209,1774908683716803209.png,nan,0.0,0.0,0.0
1774908683793959987,1774908683793959987.png,nan,0.0,0.0,0.0
1774908683869309080,1774908683869309080.png,nan,0.0,0.0,0.0
1774908683937248302,1774908683937248302.png,nan,0.0,0.0,0.0
1774908684041281894,1774908684041281894.png,nan,0.0,0.0,0.0
1774908684169039839,1774908684169039839.png,nan,0.0,0.0,0.0
1774908684242608320,1774908684242608320.png,nan,0.0,0.0,0.0
1774908684355842042,1774908684355842042.png,nan,0.0,0.0,0.0
1774908684380888653,1774908684380888653.png,nan,0.0,0.0,0.0
1774908684406828431,1774908684406828431.png,nan,0.0,0.0,0.0
1774908684505309542,1774908684505309542.png,nan,0.0,0.0,0.0
1774908684752992246,1774908684752992246.png,nan,0.0,0.0,0.0
1774908684889793783,1774908684889793783.png,nan,0.0,0.0,0.0
1774908684962013153,1774908684962013153.png,nan,0.0,0.0,0.0
