timestamp_ns,image_filename,range_center_m,aruco_x_norm,cmd_linear_x,cmd_angular_z
1774908486939355086,1774908486939355086.png,nan,nan,0.0,0.0
1774908486976044956,1774908486976044956.png,nan,0.0,0.0,0.0
1774908487047014512,1774908487047014512.png,nan,0.0,0.0,0.0
1774908487122746975,1774908487122746975.png,nan,0.0,0.0,0.0
1774908487207750308,1774908487207750308.png,nan,0.0,0.0,0.0
1774908487232265345,1774908487232265345.png,nan,0.0,0.0,0.0
1774908487386949845,1774908487386949845.png,nan,0.0,0.0,0.0
1774908487486900641,1774908487486900641.png,nan,0.0,0.0,0.0
1774908487542224900,1774908487542224900.png,nan,0.0,0.0,0.0
1774908488067499974,1774908488067499974.png,nan,0.0,0.0,0.0
1774908488088400363,1774908488088400363.png,nan,0.0,0.0,0.0
1774908488120611918,1774908488120611918.png,nan,0.0,0.0,0.0
1774908488170747122,1774908488170747122.png,nan,0.0,0.0,0.0
1774908488299471548,1774908488299471548.png,nan,0.0,0.0,0.0
1774908488407615937,1774908488407615937.png,nan,0.0,0.0,0.0
1774908488567747289,1774908488567747289.png,nan,0.0,0.0,0.0
1774908488644475066,1774908488644475066.png,nan,0.0,0.0,0.0
1774908488703421807,1774908488703421807.png,nan,0.0,0.0,0.0
1774908488723727362,1774908488723727362.png,nan,0.0,0.0,0.0
1774908488806182603,1774908488806182603.png,nan,0.0,0.0,0.0
1774908488903739807,1774908488903739807.png,nan,0.0,0.0,0.0
1774908489009114788,1774908489009114788.png,nan,0.0,0.0,0.0
1774908489134636029,1774908489134636029.png,nan,0.0,0.0,0.0
1774908489228729066,1774908489228729066.png,nan,0.0,0.0,0.0
1774908489313391547,1774908489313391547.png,nan,0.0,0.0,0.0
1774908489398586436,1774908489398586436.png,nan,0.0,0.0,0.0
1774908489459957047,1774908489459957047.png,nan,0.0,0.0,0.0
1774908489548148992,1774908489548148992.png,nan,0.0,0.0,0.0
1774908489649242103,1774908489649242103.png,nan,0.0,0.0,0.0
1774908489750790510,1774908489750790510.png,nan,0.0,0.0,0.0
1774908489849765973,1774908489849765973.png,nan,0.0,0.0,0.0
1774908489919799140,1774908489919799140.png,nan,0.0,0.0,0.0
1774908490021304621,1774908490021304621.png,nan,0.0,0.0,0.0
1774908490083940528,1774908490083940528.png,nan,0.0,0.0,0.0
1774908490150948547,1774908490150948547.png,nan,0.0,0.0,0.0
1774908490220763213,1774908490220763213.png,nan,0.0,0.0,0.0
1774908490289330195,1774908490289330195.png,nan,0.0,0.0,0.0
1774908490350301010,1774908490350301010.png,nan,0.0,0.0,0.0
1774908490416880676,1774908490416880676.png,nan,0.0,0.0,0.0
1774908490486506269,1774908490486506269.png,nan,0.0,0.0,0.0
1774908490526624139,1774908490526624139.png,nan,0.0,0.0,0.0
1774908490598387787,1774908490598387787.png,nan,0.0,0.0,0.0
1774908490651521361,1774908490651521361.png,nan,0.0,0.0,0.0
1774908490763991121,1774908490763991121.png,nan,0.0,0.0,0.0
1774908490943794565,1774908490943794565.png,nan,0.0,0.0,0.0
1774908491035046139,1774908491035046139.png,nan,0.0,0.0,0.0
1774908491086605231,1774908491086605231.png,nan,0.0,0.0,0.0
1774908491131744102,1774908491131744102.png,nan,0.0,0.0,0.0
1774908491208428657,1774908491208428657.png,nan,0.0,0.0,0.0
1774908491252632305,1774908491252632305.png,nan,0.0,0.0,0.0
1774908491365636528,1774908491365636528.png,nan,0.0,0.0,0.0
1774908491445332398,1774908491445332398.png,nan,0.0,0.0,0.0
1774908491494097528,1774908491494097528.png,nan,0.0,0.0,0.0
1774908491517631768,1774908491517631768.png,nan,0.0,0.0,0.0
1774908491588224713,1774908491588224713.png,nan,0.0,0.0,0.0
1774908491651549694,1774908491651549694.png,nan,0.0,0.0,0.0
1774908491701073990,1774908491701073990.png,nan,0.0,0.0,0.0
1774908491723119064,1774908491723119064.png,nan,0.0,0.0,0.0
1774908491817417768,1774908491817417768.png,nan,0.0,0.0,0.0
1774908491912280175,1774908491912280175.png,nan,0.0,0.0,0.0
1774908491995294231,1774908491995294231.png,nan,0.0,0.0,0.0
1774908492109436435,1774908492109436435.png,nan,0.0,0.0,0.0
1774908492211863286,1774908492211863286.png,nan,0.0,0.0,0.0
1774908492233681916,1774908492233681916.png,nan,0.0,0.0,0.0
1774908492292873990,1774908492292873990.png,nan,0.0,0.0,0.0
1774908492400852583,1774908492400852583.png,nan,0.0,0.0,0.0
1774908492513964471,1774908492513964471.png,nan,0.0,0.0,0.0
1774908492591442527,1774908492591442527.png,nan,0.0,0.0,0.0
1774908492628149564,1774908492628149564.png,nan,0.0,0.0,0.0
1774908492729825101,1774908492729825101.png,nan,0.0,0.0,0.0
1774908492772811545,1774908492772811545.png,nan,0.0,0.0,0.0
1774908492894513916,1774908492894513916.png,nan,0.0,0.0,0.0
1774908492984710916,1774908492984710916.png,nan,0.0,0.0,0.0
1774908493008370323,1774908493008370323.png,nan,0.0,0.0,0.0
1774908493059345545,1774908493059345545.png,nan,0.0,0.0,0.0
1774908493150280027,1774908493150280027.png,nan,0.0,0.0,0.0
1774908493218279712,1774908493218279712.png,nan,0.0,0.0,0.0
1774908493251605563,1774908493251605563.png,nan,0.0,0.0,0.0
1774908493363878397,1774908493363878397.png,nan,0.0,0.0,0.0
1774908493455605600,1774908493455605600.png,nan,0.0,0.0,0.0
1774908493481620860,1774908493481620860.png,nan,0.0,0.0,0.0
1774908493551641323,1774908493551641323.png,nan,0.0,0.0,0.0
1774908493647643989,1774908493647643989.png,nan,0.0,0.0,0.0
1774908493684370545,1774908493684370545.png,nan,0.0,0.0,0.0
1774908493753482471,1774908493753482471.png,nan,0.0,0.0,0.0
1774908493875763063,1774908493875763063.png,nan,0.0,0.0,0.0
1774908493888712971,1774908493888712971.png,nan,0.0,0.0,0.0
1774908493998214933,1774908493998214933.png,nan,0.0,0.0,0.0
1774908494068171396,1774908494068171396.png,nan,0.0,0.0,0.0
1774908494135600470,1774908494135600470.png,nan,0.0,0.0,0.0
1774908494220669859,1774908494220669859.png,nan,0.0,0.0,0.0
1774908494362547118,1774908494362547118.png,nan,0.0,0.0,0.0
1774908494429913192,1774908494429913192.png,nan,0.0,0.0,0.0
1774908494461973822,1774908494461973822.png,nan,0.0,0.0,0.0
1774908494538048841,1774908494538048841.png,nan,0.0,0.0,0.0
1774908494619093155,1774908494619093155.png,nan,0.0,0.0,0.0
1774908494718993266,1774908494718993266.png,nan,0.0,0.0,0.0
1774908494822390674,1774908494822390674.png,nan,0.0,0.0,0.0
1774908494866913322,1774908494866913322.png,nan,0.0,0.0,0.0
1774908494919780229,1774908494919780229.png,nan,0.0,0.0,0.0
1774908495087302599,1774908495087302599.png,nan,0.0,0.0,0.0
1774908495149726914,1774908495149726914.png,nan,0.0,0.0,0.0
1774908495225395433,1774908495225395433.png,nan,0.0,0.0,0.0
1774908495342682729,1774908495342682729.png,nan,0.0,0.0,0.0
1774908495384937359,1774908495384937359.png,nan,0.0,0.0,0.0
1774908495521587599,1774908495521587599.png,nan,0.0,0.0,0.0
1774908495553028229,1774908495553028229.png,nan,0.0,0.0,0.0
1774908495613626858,1774908495613626858.png,nan,0.0,0.0,0.0
1774908495641052192,1774908495641052192.png,nan,0.0,0.0,0.0
1774908495673872266,1774908495673872266.png,nan,0.0,0.0,0.0
1774908495757915155,1774908495757915155.png,nan,0.0,0.0,0.0
1774908495817053247,1774908495817053247.png,nan,0.0,0.0,0.0
1774908496054710988,1774908496054710988.png,nan,0.0,0.0,0.0
1774908496192474488,1774908496192474488.png,nan,0.0,0.0,0.0
1774908496243376062,1774908496243376062.png,nan,0.0,0.0,0.0
1774908496355936599,1774908496355936599.png,nan,0.0,0.0,0.0
1774908496410955062,1774908496410955062.png,nan,0.0,0.0,0.0
1774908496450012173,1774908496450012173.png,nan,0.0,0.0,0.0
1774908496491702599,1774908496491702599.png,nan,0.0,0.0,0.0
1774908496594698876,1774908496594698876.png,nan,0.0,0.0,0.0
1774908496652213191,1774908496652213191.png,nan,0.0,0.0,0.0
